transaction_id,company_id,date,type,category,amount
CT-004236,COMP-04,2026-04-25,outflow,Vendor Payments,54206.68
CT-004237,COMP-04,2026-04-26,inflow,Revenue/Collections,101975.94
CT-004238,COMP-04,2026-04-26,outflow,Vendor Payments,54542.92
CT-004239,COMP-04,2026-04-27,inflow,Revenue/Collections,235881.94
CT-004240,COMP-04,2026-04-27,outflow,Vendor Payments,240389.31
CT-004241,COMP-04,2026-04-28,inflow,Revenue/Collections,240918.15
CT-004242,COMP-04,2026-04-28,outflow,Payroll,301513.41
CT-004243,COMP-04,2026-04-29,inflow,Revenue/Collections,240399.64
CT-004244,COMP-04,2026-04-29,outflow,Vendor Payments,252652.79
CT-004245,COMP-04,2026-04-30,inflow,Revenue/Collections,212309.47
CT-004246,COMP-04,2026-04-30,outflow,Payroll,243996.26
CT-004247,COMP-04,2026-05-01,inflow,Revenue/Collections,311280.7
CT-004248,COMP-04,2026-05-01,outflow,Vendor Payments,165248.9
CT-004249,COMP-04,2026-05-02,inflow,Revenue/Collections,122339.64
CT-004250,COMP-04,2026-05-02,outflow,Payroll,43821.99
CT-004251,COMP-04,2026-05-03,inflow,Revenue/Collections,98205.9
CT-004252,COMP-04,2026-05-03,outflow,Payroll,40443.7
CT-004253,COMP-04,2026-05-04,inflow,Revenue/Collections,260832.63
CT-004254,COMP-04,2026-05-04,outflow,Vendor Payments,143378.08
CT-004255,COMP-04,2026-05-05,inflow,Revenue/Collections,253627.16
CT-004256,COMP-04,2026-05-05,outflow,Operating Expenses,175221.19
CT-004257,COMP-04,2026-05-06,inflow,Revenue/Collections,233721.3
CT-004258,COMP-04,2026-05-06,outflow,Vendor Payments,134006.42
CT-004259,COMP-04,2026-05-07,inflow,Revenue/Collections,237968.79
CT-004260,COMP-04,2026-05-07,outflow,Vendor Payments,160763.64
CT-004261,COMP-04,2026-05-08,inflow,Revenue/Collections,243993.5
CT-004262,COMP-04,2026-05-08,outflow,Vendor Payments,158198.12
CT-004263,COMP-04,2026-05-09,inflow,Revenue/Collections,92753.47
CT-004264,COMP-04,2026-05-09,outflow,Operating Expenses,48930.07
CT-004265,COMP-04,2026-05-10,inflow,Revenue/Collections,70065.77
CT-004266,COMP-04,2026-05-10,outflow,Payroll,49502.53
CT-004267,COMP-04,2026-05-11,inflow,Revenue/Collections,235127.1
CT-004268,COMP-04,2026-05-11,outflow,Operating Expenses,180042.94
CT-004269,COMP-04,2026-05-12,inflow,Revenue/Collections,254028.91
CT-004270,COMP-04,2026-05-12,outflow,Operating Expenses,175110.1
CT-004271,COMP-04,2026-05-13,inflow,Revenue/Collections,248017.2
CT-004272,COMP-04,2026-05-13,outflow,Payroll,137354.87
CT-004273,COMP-04,2026-05-14,inflow,Revenue/Collections,218729.71
CT-004274,COMP-04,2026-05-14,outflow,Payroll,180509.64
CT-004275,COMP-04,2026-05-15,inflow,Revenue/Collections,226045.33
CT-004276,COMP-04,2026-05-15,outflow,Operating Expenses,143376.19
CT-004277,COMP-04,2026-05-16,inflow,Revenue/Collections,97091.03
CT-004278,COMP-04,2026-05-16,outflow,Vendor Payments,32317.52
CT-004279,COMP-04,2026-05-17,inflow,Revenue/Collections,115869.37
CT-004280,COMP-04,2026-05-17,outflow,Vendor Payments,61747.95
CT-004281,COMP-04,2026-05-18,inflow,Revenue/Collections,212606.11
CT-004282,COMP-04,2026-05-18,outflow,Payroll,167842.22
CT-004283,COMP-04,2026-05-19,inflow,Revenue/Collections,245352.77
CT-004284,COMP-04,2026-05-19,outflow,Operating Expenses,156735.15
CT-004285,COMP-04,2026-05-20,inflow,Revenue/Collections,256081.63
CT-004286,COMP-04,2026-05-20,outflow,Payroll,135486.47
CT-004287,COMP-04,2026-05-21,inflow,Revenue/Collections,223124.74
CT-004288,COMP-04,2026-05-21,outflow,Payroll,152886.85
CT-004289,COMP-04,2026-05-22,inflow,Revenue/Collections,237231.48
CT-004290,COMP-04,2026-05-22,outflow,Vendor Payments,156236.55
CT-004291,COMP-04,2026-05-23,inflow,Revenue/Collections,93761.88
CT-004292,COMP-04,2026-05-23,outflow,Operating Expenses,28357.76
CT-004293,COMP-04,2026-05-24,inflow,Revenue/Collections,104588.2
CT-004294,COMP-04,2026-05-24,outflow,Operating Expenses,35625.74
CT-004295,COMP-04,2026-05-25,inflow,Revenue/Collections,230948.74
CT-004296,COMP-04,2026-05-25,outflow,Operating Expenses,177554.56
CT-004297,COMP-04,2026-05-26,inflow,Revenue/Collections,222955.74
CT-004298,COMP-04,2026-05-26,outflow,Payroll,262836.4
CT-004299,COMP-04,2026-05-27,inflow,Revenue/Collections,218263.13
CT-004300,COMP-04,2026-05-27,outflow,Payroll,266657.32
CT-004301,COMP-04,2026-05-28,inflow,Revenue/Collections,217576.05
CT-004302,COMP-04,2026-05-28,outflow,Operating Expenses,226204.99
CT-004303,COMP-04,2026-05-29,inflow,Revenue/Collections,231291.05
CT-004304,COMP-04,2026-05-29,outflow,Payroll,222121.98
CT-004305,COMP-04,2026-05-30,inflow,Revenue/Collections,110615.2
CT-004306,COMP-04,2026-05-30,outflow,Vendor Payments,63675.7
CT-004307,COMP-04,2026-05-31,inflow,Revenue/Collections,70766.84
CT-004308,COMP-04,2026-05-31,outflow,Payroll,68988.63
CT-004309,COMP-04,2026-06-01,inflow,Revenue/Collections,284597.52
CT-004310,COMP-04,2026-06-01,outflow,Vendor Payments,165581.7
CT-004311,COMP-04,2026-06-02,inflow,Revenue/Collections,320459.13
CT-004312,COMP-04,2026-06-02,outflow,Operating Expenses,172611.04
CT-004313,COMP-04,2026-06-03,inflow,Revenue/Collections,279347.04
CT-004314,COMP-04,2026-06-03,outflow,Operating Expenses,149105.32
CT-004315,COMP-04,2026-06-04,inflow,Revenue/Collections,273443.75
CT-004316,COMP-04,2026-06-04,outflow,Vendor Payments,175785.42
CT-004317,COMP-04,2026-06-05,inflow,Revenue/Collections,240602.53
CT-004318,COMP-04,2026-06-05,outflow,Vendor Payments,158905.03
CT-004319,COMP-04,2026-06-06,inflow,Revenue/Collections,107103.19
CT-004320,COMP-04,2026-06-06,outflow,Vendor Payments,40210.56
CT-004321,COMP-04,2026-06-07,inflow,Revenue/Collections,99012.16
CT-004322,COMP-04,2026-06-07,outflow,Payroll,37166.02
CT-004323,COMP-04,2026-06-08,inflow,Revenue/Collections,242178.66
CT-004324,COMP-04,2026-06-08,outflow,Operating Expenses,146345.49
CT-004325,COMP-04,2026-06-09,inflow,Revenue/Collections,247543.27
CT-004326,COMP-04,2026-06-09,outflow,Payroll,175696.23
CT-004327,COMP-04,2026-06-10,inflow,Revenue/Collections,219812.11
CT-004328,COMP-04,2026-06-10,outflow,Vendor Payments,172827.2
CT-004329,COMP-04,2026-06-11,inflow,Revenue/Collections,234601.43
CT-004330,COMP-04,2026-06-11,outflow,Payroll,166206.41
CT-004331,COMP-04,2026-06-12,inflow,Revenue/Collections,221275.08
CT-004332,COMP-04,2026-06-12,outflow,Payroll,164995.14
CT-004333,COMP-04,2026-06-13,inflow,Revenue/Collections,110383.74
CT-004334,COMP-04,2026-06-13,outflow,Operating Expenses,35497.76
CT-004335,COMP-04,2026-06-14,inflow,Revenue/Collections,110880.57
CT-004336,COMP-04,2026-06-14,outflow,Vendor Payments,50302.92
CT-004337,COMP-04,2026-06-15,inflow,Revenue/Collections,235061.91
CT-004338,COMP-04,2026-06-15,outflow,Vendor Payments,179852.23
CT-004339,COMP-04,2026-06-16,inflow,Revenue/Collections,244184.41
CT-004340,COMP-04,2026-06-16,outflow,Payroll,153772.83
CT-004341,COMP-04,2026-06-17,inflow,Revenue/Collections,217456.34
CT-004342,COMP-04,2026-06-17,outflow,Payroll,182566.57
CT-004343,COMP-04,2026-06-18,inflow,Revenue/Collections,255720.03
CT-004344,COMP-04,2026-06-18,outflow,Operating Expenses,152227.45
CT-004345,COMP-04,2026-06-19,inflow,Revenue/Collections,213852.69
CT-004346,COMP-04,2026-06-19,outflow,Operating Expenses,171825.47
CT-004347,COMP-04,2026-06-20,inflow,Revenue/Collections,92648.56
CT-004348,COMP-04,2026-06-20,outflow,Vendor Payments,50337.28
CT-004349,COMP-04,2026-06-21,inflow,Revenue/Collections,109259.21
CT-004350,COMP-04,2026-06-21,outflow,Operating Expenses,45659.53
CT-004351,COMP-04,2026-06-22,inflow,Revenue/Collections,248723.21
CT-004352,COMP-04,2026-06-22,outflow,Operating Expenses,153011.27
CT-004353,COMP-04,2026-06-23,inflow,Revenue/Collections,227190.14
CT-004354,COMP-04,2026-06-23,outflow,Vendor Payments,180089.67
CT-004355,COMP-04,2026-06-24,inflow,Revenue/Collections,217188.17
CT-004356,COMP-04,2026-06-24,outflow,Operating Expenses,145091.48
CT-004357,COMP-04,2026-06-25,inflow,Revenue/Collections,259052.77
CT-004358,COMP-04,2026-06-25,outflow,Vendor Payments,170513.92
CT-004359,COMP-04,2026-06-26,inflow,Revenue/Collections,233979.67
CT-004360,COMP-04,2026-06-26,outflow,Operating Expenses,219018.08
CT-004361,COMP-04,2026-06-27,inflow,Revenue/Collections,87180.57
CT-004362,COMP-04,2026-06-27,outflow,Vendor Payments,61734.45
CT-004363,COMP-04,2026-06-28,inflow,Revenue/Collections,103874.35
CT-004364,COMP-04,2026-06-28,outflow,Payroll,45608.3
CT-004365,COMP-04,2026-06-29,inflow,Revenue/Collections,224876.88
CT-004366,COMP-04,2026-06-29,outflow,Payroll,267231.75
CT-004367,COMP-04,2026-06-30,inflow,Revenue/Collections,227184.41
CT-004368,COMP-04,2026-06-30,outflow,Payroll,286934.09
CT-004369,COMP-05,2025-01-01,inflow,Revenue/Collections,197928.31
CT-004370,COMP-05,2025-01-01,outflow,Operating Expenses,130522.46
CT-004371,COMP-05,2025-01-02,inflow,Revenue/Collections,201432.43
CT-004372,COMP-05,2025-01-02,outflow,Vendor Payments,119405.34
CT-004373,COMP-05,2025-01-03,inflow,Revenue/Collections,184165.15
CT-004374,COMP-05,2025-01-03,outflow,Vendor Payments,129965.9
CT-004375,COMP-05,2025-01-04,inflow,Revenue/Collections,98619.67
CT-004376,COMP-05,2025-01-04,outflow,Vendor Payments,36393.93
CT-004377,COMP-05,2025-01-05,inflow,Revenue/Collections,96485.18
CT-004378,COMP-05,2025-01-05,outflow,Operating Expenses,42905.94
CT-004379,COMP-05,2025-01-06,inflow,Revenue/Collections,164135.41
CT-004380,COMP-05,2025-01-06,outflow,Operating Expenses,122176.9
CT-004381,COMP-05,2025-01-07,inflow,Revenue/Collections,172205.58
CT-004382,COMP-05,2025-01-07,outflow,Vendor Payments,111577.57
CT-004383,COMP-05,2025-01-08,inflow,Revenue/Collections,163921.71
CT-004384,COMP-05,2025-01-08,outflow,Vendor Payments,122559.82
CT-004385,COMP-05,2025-01-09,inflow,Revenue/Collections,177468.96
CT-004386,COMP-05,2025-01-09,outflow,Operating Expenses,110073.71
CT-004387,COMP-05,2025-01-10,inflow,Revenue/Collections,169929.64
CT-004388,COMP-05,2025-01-10,outflow,Operating Expenses,116258.36
CT-004389,COMP-05,2025-01-11,inflow,Revenue/Collections,70317.89
CT-004390,COMP-05,2025-01-11,outflow,Operating Expenses,37707.29
CT-004391,COMP-05,2025-01-12,inflow,Revenue/Collections,68120.13
CT-004392,COMP-05,2025-01-12,outflow,Operating Expenses,41602.39
CT-004393,COMP-05,2025-01-13,inflow,Revenue/Collections,184615.11
CT-004394,COMP-05,2025-01-13,outflow,Payroll,106419.12
CT-004395,COMP-05,2025-01-14,inflow,Revenue/Collections,172218.86
CT-004396,COMP-05,2025-01-14,outflow,Vendor Payments,118903.12
CT-004397,COMP-05,2025-01-15,inflow,Revenue/Collections,166146.14
CT-004398,COMP-05,2025-01-15,outflow,Payroll,102106.46
CT-004399,COMP-05,2025-01-16,inflow,Revenue/Collections,160045.49
CT-004400,COMP-05,2025-01-16,outflow,Operating Expenses,99632.25
CT-004401,COMP-05,2025-01-17,inflow,Revenue/Collections,159563.81
CT-004402,COMP-05,2025-01-17,outflow,Operating Expenses,107250.38
CT-004403,COMP-05,2025-01-18,inflow,Revenue/Collections,79878.74
CT-004404,COMP-05,2025-01-18,outflow,Operating Expenses,38822.7
CT-004405,COMP-05,2025-01-19,inflow,Revenue/Collections,86825.39
CT-004406,COMP-05,2025-01-19,outflow,Payroll,45305.9
CT-004407,COMP-05,2025-01-20,inflow,Revenue/Collections,167024.5
CT-004408,COMP-05,2025-01-20,outflow,Vendor Payments,123727.41
CT-004409,COMP-05,2025-01-21,inflow,Revenue/Collections,156070.69
CT-004410,COMP-05,2025-01-21,outflow,Payroll,116701.22
CT-004411,COMP-05,2025-01-22,inflow,Revenue/Collections,177769.45
CT-004412,COMP-05,2025-01-22,outflow,Payroll,122129.2
CT-004413,COMP-05,2025-01-23,inflow,Revenue/Collections,177902.88
CT-004414,COMP-05,2025-01-23,outflow,Vendor Payments,119206.71
CT-004415,COMP-05,2025-01-24,inflow,Revenue/Collections,153382.64
CT-004416,COMP-05,2025-01-24,outflow,Operating Expenses,130297.9
CT-004417,COMP-05,2025-01-25,inflow,Revenue/Collections,75069.86
CT-004418,COMP-05,2025-01-25,outflow,Operating Expenses,37750.48
CT-004419,COMP-05,2025-01-26,inflow,Revenue/Collections,76902.04
CT-004420,COMP-05,2025-01-26,outflow,Vendor Payments,33817.34
CT-004421,COMP-05,2025-01-27,inflow,Revenue/Collections,159764.14
CT-004422,COMP-05,2025-01-27,outflow,Vendor Payments,199170.1
CT-004423,COMP-05,2025-01-28,inflow,Revenue/Collections,183531.59
CT-004424,COMP-05,2025-01-28,outflow,Vendor Payments,191380.52
CT-004425,COMP-05,2025-01-29,inflow,Revenue/Collections,162242.33
CT-004426,COMP-05,2025-01-29,outflow,Operating Expenses,229140.55
CT-004427,COMP-05,2025-01-30,inflow,Revenue/Collections,172324.61
CT-004428,COMP-05,2025-01-30,outflow,Payroll,204285.28
CT-004429,COMP-05,2025-01-31,inflow,Revenue/Collections,183996.08
CT-004430,COMP-05,2025-01-31,outflow,Vendor Payments,230572.0
CT-004431,COMP-05,2025-02-01,inflow,Revenue/Collections,83515.67
CT-004432,COMP-05,2025-02-01,outflow,Operating Expenses,27351.61
CT-004433,COMP-05,2025-02-02,inflow,Revenue/Collections,66405.02
CT-004434,COMP-05,2025-02-02,outflow,Payroll,28249.55
CT-004435,COMP-05,2025-02-03,inflow,Revenue/Collections,196456.77
CT-004436,COMP-05,2025-02-03,outflow,Payroll,121488.77
CT-004437,COMP-05,2025-02-04,inflow,Revenue/Collections,199204.9
CT-004438,COMP-05,2025-02-04,outflow,Operating Expenses,102443.16
CT-004439,COMP-05,2025-02-05,inflow,Revenue/Collections,179800.25
CT-004440,COMP-05,2025-02-05,outflow,Operating Expenses,105372.79
CT-004441,COMP-05,2025-02-06,inflow,Revenue/Collections,175542.28
CT-004442,COMP-05,2025-02-06,outflow,Operating Expenses,127471.67
CT-004443,COMP-05,2025-02-07,inflow,Revenue/Collections,169749.41
CT-004444,COMP-05,2025-02-07,outflow,Operating Expenses,105100.17
CT-004445,COMP-05,2025-02-08,inflow,Revenue/Collections,53638.94
CT-004446,COMP-05,2025-02-08,outflow,Operating Expenses,24679.55
CT-004447,COMP-05,2025-02-09,inflow,Revenue/Collections,47055.6
CT-004448,COMP-05,2025-02-09,outflow,Payroll,32198.38
CT-004449,COMP-05,2025-02-10,inflow,Revenue/Collections,170513.08
CT-004450,COMP-05,2025-02-10,outflow,Payroll,105365.26
CT-004451,COMP-05,2025-02-11,inflow,Revenue/Collections,170202.88
CT-004452,COMP-05,2025-02-11,outflow,Payroll,106255.48
CT-004453,COMP-05,2025-02-12,inflow,Revenue/Collections,160101.46
CT-004454,COMP-05,2025-02-12,outflow,Vendor Payments,118845.45
CT-004455,COMP-05,2025-02-13,inflow,Revenue/Collections,153422.92
CT-004456,COMP-05,2025-02-13,outflow,Vendor Payments,112522.17
CT-004457,COMP-05,2025-02-14,inflow,Revenue/Collections,185433.22
CT-004458,COMP-05,2025-02-14,outflow,Payroll,119186.17
CT-004459,COMP-05,2025-02-15,inflow,Revenue/Collections,67516.17
CT-004460,COMP-05,2025-02-15,outflow,Payroll,20870.74
CT-004461,COMP-05,2025-02-16,inflow,Revenue/Collections,74545.61
CT-004462,COMP-05,2025-02-16,outflow,Payroll,22706.74
CT-004463,COMP-05,2025-02-17,inflow,Revenue/Collections,162063.34
CT-004464,COMP-05,2025-02-17,outflow,Vendor Payments,118498.83
CT-004465,COMP-05,2025-02-18,inflow,Revenue/Collections,165452.1
CT-004466,COMP-05,2025-02-18,outflow,Vendor Payments,121253.99
CT-004467,COMP-05,2025-02-19,inflow,Revenue/Collections,163937.15
CT-004468,COMP-05,2025-02-19,outflow,Vendor Payments,127962.47
CT-004469,COMP-05,2025-02-20,inflow,Revenue/Collections,166884.23
CT-004470,COMP-05,2025-02-20,outflow,Vendor Payments,105845.92
CT-004471,COMP-05,2025-02-21,inflow,Revenue/Collections,175979.34
CT-004472,COMP-05,2025-02-21,outflow,Operating Expenses,118943.3
CT-004473,COMP-05,2025-02-22,inflow,Revenue/Collections,90030.22
CT-004474,COMP-05,2025-02-22,outflow,Vendor Payments,38835.38
CT-004475,COMP-05,2025-02-23,inflow,Revenue/Collections,72412.71
CT-004476,COMP-05,2025-02-23,outflow,Payroll,33772.75
CT-004477,COMP-05,2025-02-24,inflow,Revenue/Collections,154752.4
CT-004478,COMP-05,2025-02-24,outflow,Vendor Payments,133793.27
CT-004479,COMP-05,2025-02-25,inflow,Revenue/Collections,179411.57
CT-004480,COMP-05,2025-02-25,outflow,Vendor Payments,121386.02
CT-004481,COMP-05,2025-02-26,inflow,Revenue/Collections,169552.35
CT-004482,COMP-05,2025-02-26,outflow,Payroll,245187.73
CT-004483,COMP-05,2025-02-27,inflow,Revenue/Collections,164361.59
CT-004484,COMP-05,2025-02-27,outflow,Operating Expenses,207083.55
CT-004485,COMP-05,2025-02-28,inflow,Revenue/Collections,182561.19
CT-004486,COMP-05,2025-02-28,outflow,Operating Expenses,185464.3
CT-004487,COMP-05,2025-03-01,inflow,Revenue/Collections,93460.14
CT-004488,COMP-05,2025-03-01,outflow,Operating Expenses,25279.15
CT-004489,COMP-05,2025-03-02,inflow,Revenue/Collections,58666.99
CT-004490,COMP-05,2025-03-02,outflow,Operating Expenses,31204.22
CT-004491,COMP-05,2025-03-03,inflow,Revenue/Collections,226096.02
CT-004492,COMP-05,2025-03-03,outflow,Payroll,107083.35
CT-004493,COMP-05,2025-03-04,inflow,Revenue/Collections,225521.13
CT-004494,COMP-05,2025-03-04,outflow,Payroll,132661.93
CT-004495,COMP-05,2025-03-05,inflow,Revenue/Collections,186717.57
CT-004496,COMP-05,2025-03-05,outflow,Payroll,131873.86
CT-004497,COMP-05,2025-03-06,inflow,Revenue/Collections,168952.4
CT-004498,COMP-05,2025-03-06,outflow,Vendor Payments,130723.12
CT-004499,COMP-05,2025-03-07,inflow,Revenue/Collections,167092.23
CT-004500,COMP-05,2025-03-07,outflow,Payroll,123707.24
CT-004501,COMP-05,2025-03-08,inflow,Revenue/Collections,60070.64
CT-004502,COMP-05,2025-03-08,outflow,Vendor Payments,49509.39
CT-004503,COMP-05,2025-03-09,inflow,Revenue/Collections,86717.04
CT-004504,COMP-05,2025-03-09,outflow,Operating Expenses,26737.64
CT-004505,COMP-05,2025-03-10,inflow,Revenue/Collections,165142.04
CT-004506,COMP-05,2025-03-10,outflow,Operating Expenses,104612.61
CT-004507,COMP-05,2025-03-11,inflow,Revenue/Collections,185207.91
CT-004508,COMP-05,2025-03-11,outflow,Operating Expenses,114562.31
CT-004509,COMP-05,2025-03-12,inflow,Revenue/Collections,163866.86
CT-004510,COMP-05,2025-03-12,outflow,Vendor Payments,133884.45
CT-004511,COMP-05,2025-03-13,inflow,Revenue/Collections,165202.93
CT-004512,COMP-05,2025-03-13,outflow,Vendor Payments,106246.9
CT-004513,COMP-05,2025-03-14,inflow,Revenue/Collections,174410.67
CT-004514,COMP-05,2025-03-14,outflow,Operating Expenses,129483.98
CT-004515,COMP-05,2025-03-15,inflow,Revenue/Collections,93377.08
CT-004516,COMP-05,2025-03-15,outflow,Payroll,34246.65
CT-004517,COMP-05,2025-03-16,inflow,Revenue/Collections,82949.21
CT-004518,COMP-05,2025-03-16,outflow,Operating Expenses,29218.92
CT-004519,COMP-05,2025-03-17,inflow,Revenue/Collections,167581.09
CT-004520,COMP-05,2025-03-17,outflow,Vendor Payments,107857.61
CT-004521,COMP-05,2025-03-18,inflow,Revenue/Collections,169417.62
CT-004522,COMP-05,2025-03-18,outflow,Operating Expenses,121950.87
CT-004523,COMP-05,2025-03-19,inflow,Revenue/Collections,156385.92
CT-004524,COMP-05,2025-03-19,outflow,Operating Expenses,117891.94
CT-004525,COMP-05,2025-03-20,inflow,Revenue/Collections,168330.11
CT-004526,COMP-05,2025-03-20,outflow,Payroll,117437.21
CT-004527,COMP-05,2025-03-21,inflow,Revenue/Collections,160731.4
CT-004528,COMP-05,2025-03-21,outflow,Vendor Payments,108104.93
CT-004529,COMP-05,2025-03-22,inflow,Revenue/Collections,79912.5
CT-004530,COMP-05,2025-03-22,outflow,Payroll,45954.75
CT-004531,COMP-05,2025-03-23,inflow,Revenue/Collections,67961.06
CT-004532,COMP-05,2025-03-23,outflow,Operating Expenses,37448.66
CT-004533,COMP-05,2025-03-24,inflow,Revenue/Collections,156928.0
CT-004534,COMP-05,2025-03-24,outflow,Vendor Payments,128364.17
CT-004535,COMP-05,2025-03-25,inflow,Revenue/Collections,186696.56
CT-004536,COMP-05,2025-03-25,outflow,Operating Expenses,117909.78
CT-004537,COMP-05,2025-03-26,inflow,Revenue/Collections,176979.1
CT-004538,COMP-05,2025-03-26,outflow,Vendor Payments,229491.54
CT-004539,COMP-05,2025-03-27,inflow,Revenue/Collections,159691.95
CT-004540,COMP-05,2025-03-27,outflow,Operating Expenses,207356.34
CT-004541,COMP-05,2025-03-28,inflow,Revenue/Collections,176033.05
CT-004542,COMP-05,2025-03-28,outflow,Payroll,202047.83
CT-004543,COMP-05,2025-03-29,inflow,Revenue/Collections,67007.93
CT-004544,COMP-05,2025-03-29,outflow,Payroll,35685.15
CT-004545,COMP-05,2025-03-30,inflow,Revenue/Collections,91172.61
CT-004546,COMP-05,2025-03-30,outflow,Payroll,48624.44
CT-004547,COMP-05,2025-03-31,inflow,Revenue/Collections,186474.46
CT-004548,COMP-05,2025-03-31,outflow,Operating Expenses,184827.62
CT-004549,COMP-05,2025-04-01,inflow,Revenue/Collections,188735.2
CT-004550,COMP-05,2025-04-01,outflow,Payroll,104983.55
CT-004551,COMP-05,2025-04-02,inflow,Revenue/Collections,210537.85
CT-004552,COMP-05,2025-04-02,outflow,Operating Expenses,129617.93
CT-004553,COMP-05,2025-04-03,inflow,Revenue/Collections,201105.14
CT-004554,COMP-05,2025-04-03,outflow,Vendor Payments,127081.59
CT-004555,COMP-05,2025-04-04,inflow,Revenue/Collections,216378.95
CT-004556,COMP-05,2025-04-04,outflow,Vendor Payments,124630.1
CT-004557,COMP-05,2025-04-05,inflow,Revenue/Collections,80158.31
CT-004558,COMP-05,2025-04-05,outflow,Payroll,26738.8
CT-004559,COMP-05,2025-04-06,inflow,Revenue/Collections,52886.75
CT-004560,COMP-05,2025-04-06,outflow,Vendor Payments,26291.44
CT-004561,COMP-05,2025-04-07,inflow,Revenue/Collections,166401.78
CT-004562,COMP-05,2025-04-07,outflow,Vendor Payments,132796.39
CT-004563,COMP-05,2025-04-08,inflow,Revenue/Collections,180068.34
CT-004564,COMP-05,2025-04-08,outflow,Operating Expenses,119475.99
CT-004565,COMP-05,2025-04-09,inflow,Revenue/Collections,171600.33
CT-004566,COMP-05,2025-04-09,outflow,Operating Expenses,113298.05
CT-004567,COMP-05,2025-04-10,inflow,Revenue/Collections,173021.6
CT-004568,COMP-05,2025-04-10,outflow,Vendor Payments,116448.42
CT-004569,COMP-05,2025-04-11,inflow,Revenue/Collections,170872.6
CT-004570,COMP-05,2025-04-11,outflow,Operating Expenses,124093.77
CT-004571,COMP-05,2025-04-12,inflow,Revenue/Collections,69134.56
CT-004572,COMP-05,2025-04-12,outflow,Operating Expenses,43936.95
CT-004573,COMP-05,2025-04-13,inflow,Revenue/Collections,65826.1
CT-004574,COMP-05,2025-04-13,outflow,Operating Expenses,33066.33
CT-004575,COMP-05,2025-04-14,inflow,Revenue/Collections,186189.52
CT-004576,COMP-05,2025-04-14,outflow,Operating Expenses,129557.81
CT-004577,COMP-05,2025-04-15,inflow,Revenue/Collections,181839.05
CT-004578,COMP-05,2025-04-15,outflow,Payroll,109252.5
CT-004579,COMP-05,2025-04-16,inflow,Revenue/Collections,171703.38
CT-004580,COMP-05,2025-04-16,outflow,Operating Expenses,124280.14
CT-004581,COMP-05,2025-04-17,inflow,Revenue/Collections,189441.25
CT-004582,COMP-05,2025-04-17,outflow,Operating Expenses,131220.22
CT-004583,COMP-05,2025-04-18,inflow,Revenue/Collections,168769.11
CT-004584,COMP-05,2025-04-18,outflow,Operating Expenses,134173.53
CT-004585,COMP-05,2025-04-19,inflow,Revenue/Collections,64164.55
CT-004586,COMP-05,2025-04-19,outflow,Payroll,27412.85
CT-004587,COMP-05,2025-04-20,inflow,Revenue/Collections,66356.09
CT-004588,COMP-05,2025-04-20,outflow,Operating Expenses,34754.68
CT-004589,COMP-05,2025-04-21,inflow,Revenue/Collections,172297.2
CT-004590,COMP-05,2025-04-21,outflow,Operating Expenses,110656.81
CT-004591,COMP-05,2025-04-22,inflow,Revenue/Collections,188318.27
CT-004592,COMP-05,2025-04-22,outflow,Payroll,119302.05
CT-004593,COMP-05,2025-04-23,inflow,Revenue/Collections,184118.5
CT-004594,COMP-05,2025-04-23,outflow,Operating Expenses,110055.88
CT-004595,COMP-05,2025-04-24,inflow,Revenue/Collections,171536.39
CT-004596,COMP-05,2025-04-24,outflow,Payroll,120378.19
CT-004597,COMP-05,2025-04-25,inflow,Revenue/Collections,173776.32
CT-004598,COMP-05,2025-04-25,outflow,Vendor Payments,120174.48
CT-004599,COMP-05,2025-04-26,inflow,Revenue/Collections,76722.49
CT-004600,COMP-05,2025-04-26,outflow,Operating Expenses,45071.01
CT-004601,COMP-05,2025-04-27,inflow,Revenue/Collections,59150.31
CT-004602,COMP-05,2025-04-27,outflow,Vendor Payments,48412.94
CT-004603,COMP-05,2025-04-28,inflow,Revenue/Collections,186031.7
CT-004604,COMP-05,2025-04-28,outflow,Operating Expenses,223320.99
CT-004605,COMP-05,2025-04-29,inflow,Revenue/Collections,158583.8
CT-004606,COMP-05,2025-04-29,outflow,Vendor Payments,214776.94
CT-004607,COMP-05,2025-04-30,inflow,Revenue/Collections,169295.45
CT-004608,COMP-05,2025-04-30,outflow,Operating Expenses,221571.96
CT-004609,COMP-05,2025-05-01,inflow,Revenue/Collections,206436.02
CT-004610,COMP-05,2025-05-01,outflow,Operating Expenses,122065.88
CT-004611,COMP-05,2025-05-02,inflow,Revenue/Collections,196168.4
CT-004612,COMP-05,2025-05-02,outflow,Vendor Payments,126222.66
CT-004613,COMP-05,2025-05-03,inflow,Revenue/Collections,78079.29
CT-004614,COMP-05,2025-05-03,outflow,Vendor Payments,32741.61
CT-004615,COMP-05,2025-05-04,inflow,Revenue/Collections,72664.55
CT-004616,COMP-05,2025-05-04,outflow,Operating Expenses,25782.41
CT-004617,COMP-05,2025-05-05,inflow,Revenue/Collections,203638.33
CT-004618,COMP-05,2025-05-05,outflow,Payroll,115976.03
CT-004619,COMP-05,2025-05-06,inflow,Revenue/Collections,186451.87
CT-004620,COMP-05,2025-05-06,outflow,Vendor Payments,118805.81
CT-004621,COMP-05,2025-05-07,inflow,Revenue/Collections,182266.5
CT-004622,COMP-05,2025-05-07,outflow,Vendor Payments,132473.21
